Ch1_mobility,Ch1_complexity,Ch1_alpha,Ch1_beta,Ch2_mobility,Ch2_complexity,Ch2_alpha,Ch2_beta,Ch3_mobility,Ch3_complexity,Ch3_alpha,Ch3_beta,Ch4_mobility,Ch4_complexity,Ch4_alpha,Ch4_beta,ActualClass,ActiveState
0.9608456978864431,1.3891093421787142,30.546396196183526,13.059080976480743,0.8464342545618299,1.5271073943229514,3.6761941633234314,13.697901373243344,0.8891964293299864,1.4869863168101771,5.2884514353985415,10.731744086631227,1.322532879299263,1.0143126186800488,26.200489407239576,16.772131459600327,1.0,1.0
0.9928312876712544,1.3398320180187897,33.16301758000995,21.94444602715879,0.7827541992505624,1.6234496900362305,7.224051641600328,12.509459168819452,0.8028844680791208,1.6177954246743258,3.646721798915463,14.321021647513938,1.3239648946949383,1.0159720254662195,29.812596031583634,17.588161931615335,1.0,1.0
0.9665655208109654,1.373164851228138,51.3036277551822,23.057083354681307,0.8718515837340993,1.505239873192235,3.751971698607525,12.563876753413034,0.8709101531205942,1.4281249554415822,3.320737674955445,18.431724524545363,1.3078172256303924,1.025780258517463,39.87382704386604,21.205840589733352,2.0,1.0
1.0291056169077446,1.286009303847906,30.925154047918504,21.331939865621496,0.7696429016504502,1.6494571705786658,6.570145867550819,12.336601781070895,0.8017117205511378,1.5669088344958209,2.23805889640496,14.896500528831425,1.321226162052778,1.0176237866277773,22.120786409381044,14.375999019665102,2.0,1.0
0.9447437266549187,1.390991696127867,54.885101653612324,35.84690176899629,0.7524994459771527,1.6326971050183932,8.193205458648645,17.309175816815262,0.783140083664058,1.5557786718822586,7.673995994124143,15.93306233782052,1.3086111848951665,1.02457931977002,53.30689952126372,35.74078168293359,2.0,1.0
0.9120262645080777,1.4477913495627008,78.83303807364032,15.654914997614853,0.6951196598066082,1.8293009472752908,10.50564168273806,10.802443500505499,0.7186096611257144,1.6967484200281273,3.0046647137679043,14.107616375750903,1.2947416077127685,1.0368667915937095,97.97618577581179,11.160825638906216,2.0,1.0
0.9066866974483323,1.448194056992529,80.79483870006875,31.77434325580559,0.7747795710163253,1.5907593666123885,12.24960079513484,14.763797626856721,0.7647633068932359,1.6468036222937068,8.175707579396247,21.645882946614844,1.3050128193700485,1.0283992188194027,57.59061040316173,24.82999555482262,1.0,1.0
0.9887818670630938,1.352979698279506,44.52770105564355,25.350639886422318,0.7674753500147807,1.6714532213170061,6.704169089144443,14.493316632816251,0.8399809596276723,1.476943168812203,2.019213875077784,26.65423162329768,1.322823569826953,1.0162269150842935,17.438803017841657,26.166478455641304,1.0,1.0
0.9424914441627978,1.3924694245857991,33.24122524339491,28.28252743778124,0.7128122868200344,1.7531984783839694,5.890927234811479,15.253296624221482,0.7819212287771923,1.6471355987166094,4.6100150958186354,15.595370237705092,1.2953008770499799,1.0352306894622985,50.09297216526406,45.28997007840936,1.0,1.0
0.3317691511969091,3.8793760116870084,60.295049815225504,43.53223782990438,0.684618679158984,1.8771185721411245,3.398549970129661,12.551962086580803,0.8152111041682679,1.512640756880974,5.752520368632204,15.247455454762132,0.940496216942042,1.4270414411214047,38.997475415442835,28.246214253662693,1.0,1.0
1.0278025206772956,1.2932667074280773,45.134446999018486,19.097866915566552,0.8943548569693113,1.473681329398753,4.939022870302727,11.59447298439907,0.8862776139310604,1.432022786348777,2.1084507165184974,14.793868444491578,1.30854977271309,1.0255962458997447,50.871336009644956,27.862258126742862,2.0,1.0
1.0475619640093963,1.2705582790872663,22.560527273585766,27.442119288237038,0.8497771593333733,1.5022706043998102,6.349882503210902,15.138850262764418,0.8579073665001967,1.4651372010104824,1.832261948118698,16.03435997418666,1.3262613382095336,1.0135733276615042,20.47692673693758,20.0916603846799,2.0,1.0
0.447048467756821,2.9232768096392685,95.23221361384972,26.41604495236077,0.6980984323680068,1.8675173927204762,3.061836044099504,12.247326241046004,0.8199352808889451,1.5257395126308095,4.487602756442255,19.403082459583977,1.0752951779879363,1.2449045884287053,86.05256384206739,37.70258915611386,2.0,1.0
1.06161413747515,1.2543500755385124,30.15982110196672,28.378519293617654,0.8796789645970026,1.4616802001688198,3.464037697914592,17.46449161673019,0.841322795609044,1.4868485076433042,4.0570737844261915,19.82526087729794,1.327070224376483,1.0131507514603726,22.431594074085783,17.97252596763,2.0,1.0
0.36123204485387644,3.499292000487172,84.14173349469289,47.389316755414576,0.7409298203626772,1.728293486953568,6.529328760537863,13.76088484599005,0.8049891014497638,1.6039464199398215,4.529401767123774,16.18552210341993,0.9916418493372672,1.348831614816851,60.03527719882295,36.28693029040626,1.0,1.0
0.8287491105299627,1.576261471647305,85.93583382897657,36.32407306415547,0.8086871067882591,1.5620403605413038,9.867680775950475,16.656805638052855,0.7793180350007622,1.5387279930771134,6.073939052762004,29.834369666098162,1.2889687861159316,1.0417430824864486,47.68159891639598,37.74562088027025,1.0,1.0
1.000813505856014,1.3270977404813162,29.84426657223864,17.601614422519724,0.7782077777036335,1.6438937704235999,3.8767192775075503,10.983123287925089,0.8116551069751103,1.5268512057113568,3.0774876273780962,20.65308717652774,1.3189104727784144,1.0182401787269484,35.14620979517053,19.06884067173897,1.0,1.0
0.952207595682558,1.3869850912114448,22.867307750879178,16.52349833786699,0.7952429697796397,1.581600168080203,3.40605251445715,10.429648854996723,0.8517027669095147,1.455795143297168,2.0786308038745887,16.094289980128995,1.3281983088169027,1.0111931704018355,5.005290802632669,18.12908006630017,1.0,1.0
0.8648518538380483,1.5132184611343562,91.04659433369807,33.913126095458786,0.7541741739406735,1.653160662675357,16.07602188316679,19.177493096329542,0.7931386569421577,1.5504132561328299,10.07498833023904,10.725398001422363,1.3083796982962415,1.0245390470808888,36.74010755767392,26.06020955772932,2.0,1.0
0.8821613826932473,1.4841620116813172,73.82971537683565,35.9969141653584,0.6989064560537758,1.7771543967447434,8.256245095531249,13.905899659003282,0.7656397832830576,1.600489994771251,5.411163263327998,14.311323152512136,1.3010726737368723,1.0322687581884726,49.49550275630892,23.49308865154737,2.0,1.0
0.493904294680662,2.6332153227629673,64.04240596624368,46.18675374852963,0.6891371821522906,1.8616239474049732,6.499026874639831,19.04715413019172,0.8152318098045067,1.5404472761097847,4.549358550051624,16.041707865579635,1.1034740923767685,1.2151456865289636,60.79677963969066,30.988507179220495,2.0,1.0
1.0348977318333177,1.292847872528598,26.495206536727313,35.222175868379225,0.8473210020851909,1.4832169983701398,5.712322815829679,19.7293932737003,0.8362440048392886,1.5683492790712354,8.181309976234012,16.779125544936385,1.3019798992272429,1.0305561206912206,67.17195509826148,36.130505197147194,2.0,1.0
0.8167397647288515,1.616637942584793,21.00237878904029,45.08205777697797,0.6731994147279202,1.9009756820174168,4.934352297490979,15.528564189162523,0.6134536078163187,2.0425032269983787,6.767738504399565,20.867994834647284,1.2867599156017178,1.0439661862102503,33.58896653092638,30.345806558688537,0.0,0.0
0.8526104606126144,1.53666783095394,66.31751545142752,43.54426812103482,0.8416905322921907,1.5699001549505758,6.148930562834057,20.545985431493005,0.8688398081377454,1.4998422867190178,4.977766987381015,19.276834162860673,1.3033638362092879,1.0298361901615707,37.83242613480217,33.820085022744216,0.0,0.0
0.9462949582284284,1.3771659379370262,56.37835073946618,36.40015430879327,0.8071586336882045,1.5847935301282035,7.756067396565008,16.92202210434976,0.8825606923641564,1.4462092063367356,6.406501146668623,22.199074880503794,1.3244915296464166,1.013646529321173,17.54933210090688,23.505196820762578,0.0,0.0
1.0615454643326363,1.26465676944357,19.39682873943827,25.42636454916866,0.8664999256481725,1.483738527707881,4.641548109775598,19.8327678927588,0.8954652525112,1.4231861166625452,2.2053939338540647,29.73697779928343,1.3326240703634409,1.0093380963111966,7.987318992721432,20.731267871646267,0.0,0.0
0.46408877741789917,2.809160958139015,84.03961821954171,22.408636858776017,0.6945620841316946,1.834029445354103,4.737859132850233,19.384843605172037,0.8422161348519525,1.5389167987262642,3.551827800028273,25.005112926136498,1.1340007850173912,1.1833612654944434,67.05454209176321,27.96883099220586,0.0,0.0
0.9112183312609387,1.4520234293681118,74.39785548528279,31.093699366845396,0.8157520164928742,1.51685930094745,7.76380738268847,25.76231082845355,0.8503114680323423,1.485435553026611,5.924763532934986,24.236919492824583,1.3126072869336771,1.022712256993437,30.240898084170542,30.89208811930551,0.0,0.0
0.9872584106587633,1.3383878934945155,51.57489869737863,30.863201523268145,0.9068710002281959,1.4062258948968047,5.041658892729632,19.850700781098197,0.8581618046676325,1.4351970650455128,8.240111093175388,33.52718811144371,1.3033618066031893,1.028789708102848,69.73353445687869,40.12199386896756,0.0,0.0
0.490708962655539,2.6436742632652437,64.8298117127697,30.06258786119668,0.7077831165874304,1.7981107213436496,10.294679271218111,23.629239957595598,0.8774929430674819,1.4448840923146749,4.24006299984126,16.816766746934064,1.1253453441895134,1.1928419627800846,47.5568083851924,25.721069133429193,0.0,0.0
0.436197572965974,2.8707291018214405,191.55900206520636,64.2166928393023,0.6582563191573,1.9760631843010137,15.016499718703932,19.05667623763497,0.8114229274226896,1.5243867334666137,10.617358304547336,28.552164002259282,1.0806965998493512,1.2378423196819455,176.94416159320713,52.81211104958482,0.0,0.0
0.503460752663044,2.61085587468028,43.779918679203774,21.797936742643525,0.7681106659023543,1.6387989203098117,2.145393614783603,24.139860783858435,0.8871483265611643,1.445850943688548,2.42524737439949,21.91165487923039,1.148790564221025,1.1696011018886054,41.66869926603141,18.005892753322566,0.0,0.0
1.0918160469124691,1.2129310040854917,8.75230496255378,30.23093396255451,0.9574647558612578,1.3458658874898157,1.2550074590001938,23.9011078839239,0.9340412538034567,1.3590404811527474,1.1404252688461942,21.703814050553664,1.3206028184213607,1.0153739454379025,15.948693671349854,29.70582073635369,0.0,0.0
0.4352809630435587,2.913219354352089,204.08594997047018,57.2316341881035,0.7831359668682584,1.5892634546404356,8.934956256651367,33.60295983174368,0.8109856967499788,1.5186693009982757,10.525839934037483,41.68621056881663,1.0814782781332288,1.2403316083109346,143.9620387703671,54.343541908804944,0.0,0.0
0.38941187661373544,3.271199194718022,145.5077416176453,72.47281516913355,0.6800542508770075,1.88540802558295,9.453323054397384,21.630263012544205,0.7041170746346146,1.8297631081094796,8.172045116642886,14.368538916156284,1.052004342353377,1.2723165919811192,162.40323201927168,43.06127739318351,0.0,0.0
0.744361149480859,1.7445208772295315,32.371467495425215,33.194727091131774,0.778052151310383,1.6564845755057558,6.810753371654031,18.33126019119805,0.8931934265513646,1.4421859069104723,1.95250222634991,17.66154099521288,1.3202832815237957,1.0179191592141341,10.383873273560251,28.36447253152362,0.0,0.0
0.3846331358548677,3.235078107940135,175.04497624237848,62.25860109496489,0.6389292972387405,1.9011826361740138,32.30208467745715,29.265470604057057,0.6685957794098232,1.8325296775832727,24.265940573321327,26.45322306385384,1.0240101234995034,1.3069050050161808,137.30507431211151,36.531339954636145,0.0,0.0
0.6967953907918435,1.8655510555421815,165.99752315323508,38.957324352110206,0.8581483344176755,1.4651549424367054,3.1610443480999653,22.927519217691007,0.8026242788492699,1.518853492304578,13.204489314431159,31.370040695844203,1.2157431357128519,1.102016381730168,214.86818503072982,31.543410407279577,0.0,0.0
0.8345607339983468,1.5823566727280747,97.3595500402176,32.90798164932617,0.715529395556234,1.7421493713134784,8.191476400126152,16.57128218845537,0.8737825019054059,1.4332214568873247,4.833437999606139,18.659127904717838,1.3116328191644475,1.023886362808238,16.279876296246893,25.131666643825255,0.0,0.0
1.069250460662647,1.2417053193521428,23.01357089973062,25.847049297914158,0.8696401656025987,1.468733483324791,2.830045212391199,12.611412086436555,0.8727434201124085,1.4697114536801812,1.7002030470180747,17.546711387990698,1.3308840071514128,1.0100967947928527,5.554891018078384,23.880637774612556,0.0,0.0
1.0322256145553539,1.2876054955724852,12.930898161758275,23.646740584790763,0.9054528763086002,1.418053379776529,2.223787338600707,12.363932277376598,0.881410348122457,1.4344672671709708,2.467298198441044,16.994057427649473,1.3209224019110772,1.015319058944286,11.480349900697401,22.36970346791392,0.0,0.0
1.0793154925177366,1.2405795802594248,25.23444506829968,21.918531608002194,0.8759881972635463,1.459289875958461,2.0588474361227918,19.807478399815526,0.915449247473226,1.4183322266871679,3.0197161737519993,18.25365596546335,1.3266139317605874,1.013671879975991,21.334997555613413,20.79106913826544,0.0,0.0
0.4555769807138049,2.8429189801560204,108.67760871728419,26.73688753912824,0.8156911305784174,1.5998516034516008,3.5753691494714004,15.3655833735078,0.8784744621769889,1.455823428135482,1.8511143496843256,17.566827407640993,1.128246112636296,1.1883108790714487,53.82229006291413,26.468955282890384,0.0,0.0
1.0317446329348288,1.283445634637333,22.706815694002987,38.97577302440057,0.9192493080215657,1.4001420342865256,3.8330471027841773,19.3367323079456,0.9098940654548513,1.4158296852219574,1.777474860298027,22.58439083161176,1.3270069159078037,1.0130535192510501,7.989356055956552,23.74045306426208,0.0,0.0
0.44368877640215226,2.9115056889138726,105.6558310080516,40.26371478026232,0.6205153798781369,2.1750181493451084,4.248099438725383,16.657738313496424,0.7290585498430059,1.712213416356179,3.6477383044715412,17.813676416496104,1.0788394222859259,1.2420424949974864,111.41569383873555,39.514088009554584,0.0,0.0
0.6876623457309662,1.8718242076931462,244.05068605447298,49.33805867288092,0.704850184409532,1.8597672315950688,23.72423544661548,37.96991057993371,0.7562227427332271,1.6501610679506125,7.171886507453552,16.381211376859994,1.2972330140433548,1.0354005817780583,41.846266906515815,25.125714710135203,0.0,0.0
0.787153036138195,1.6410076551299633,108.9377936292987,45.416869983765935,0.6562444061139591,1.8732966627975962,9.383427493580719,14.844283501825302,0.7499322421935453,1.680863735890704,13.618927683811275,14.513058781589562,1.2905142111963586,1.0411097482750462,67.12112403053594,29.37011394052711,0.0,0.0
1.0179134638070397,1.3106351934524914,33.38016221804985,27.500504587180902,0.8852854606427324,1.4837587190872614,4.095969021168229,12.080497295214249,0.8699575881149799,1.4894476094577411,2.2533675109621223,21.173736062033264,1.3181757505457967,1.0187219080329997,24.43452811341327,28.461428311755927,0.0,0.0
0.8537668881738841,1.5096179989566063,29.584071723395624,52.14336863320832,0.7411241368534996,1.6363066120545278,5.137042612254308,28.590219654455534,0.7353673465504147,1.6636751345623342,3.279407973145795,22.67006863267506,1.2896572670331041,1.0399212911184483,19.676367007215674,50.511171633888324,0.0,0.0
0.43263893134346554,2.9915452906265507,52.05161009371145,21.282807086222945,0.753484528699462,1.7053933413366198,2.2396284027901476,13.34868699041596,0.8525495387168176,1.514416199408491,1.1252036132945058,21.7632639405128,1.1012324388093269,1.2182208347332175,54.49788822561111,34.828820845578974,0.0,0.0
1.008900490441601,1.314002449706271,30.22869660385281,25.093324855336164,0.7914157343259859,1.591912184408947,2.8973945328343245,16.426794502209336,0.7662570998320505,1.5822875338529212,3.3048481441807107,26.12808753336347,1.2992879952211704,1.032888247218662,66.6793138133649,28.65673150794581,0.0,0.0
0.8493728161574235,1.5253460080050494,80.55782542531784,37.121446625210204,0.8855594703246863,1.425187607250412,2.8206229639752087,19.615792113766737,0.8349588007719573,1.495836930786971,3.1609024654739755,23.889086137051866,1.3090050274460139,1.024639127154834,41.206868286633195,33.51117142800458,0.0,0.0
0.9963712473163427,1.3255860136292117,53.44898939623037,32.414315326524445,0.8775735421490947,1.4347232090002886,7.234803231334794,12.782290901271551,0.8760286188436508,1.4424907600886334,1.7576884354392566,25.81520117132914,1.3170092287526343,1.020742180071496,28.883378312908455,29.151313469909812,0.0,0.0
0.5627441260890652,2.3071452473667486,68.28239722446118,36.05171570209837,0.80672367898708,1.5668127566975416,3.0102199717882656,17.18560023649071,0.8709248787277273,1.502195733389876,1.8381295991726923,17.40575671852675,1.1901576855932663,1.1263798006324057,62.308607632834274,31.069778779303064,0.0,0.0
